package_id,hub_id,hub_nama,kota,kecamatan_tujuan,latitude,longitude,jarak_ke_hub_km
PKT-001308,H12,Gudang JNE Gresik,Gresik,Kedamean,-7.3254907,112.5164401,20.309
PKT-001309,H12,Gudang JNE Gresik,Gresik,Panceng,-6.9342121,112.4769002,31.073
PKT-001310,H12,Gudang JNE Gresik,Gresik,Manyar,-7.1302432,112.6136168,4.998
PKT-001311,H12,Gudang JNE Gresik,Gresik,Kebomas,-7.1851054,112.6686717,5.458
PKT-001312,H12,Gudang JNE Gresik,Gresik,Ujungpangkah,-6.9049236,112.5313777,31.562
PKT-001313,H12,Gudang JNE Gresik,Gresik,Menganti,-7.2935499,112.5731672,14.203
PKT-001314,H12,Gudang JNE Gresik,Gresik,Dukun,-6.9814293,112.4684369,27.253
PKT-001315,H12,Gudang JNE Gresik,Gresik,Kedamean,-7.2974321,112.5334671,16.675
PKT-001316,H12,Gudang JNE Gresik,Gresik,Cerme,-7.237217,112.5767594,8.452
PKT-001317,H12,Gudang JNE Gresik,Gresik,Kebomas,-7.18135,112.657338,4.15
PKT-001318,H12,Gudang JNE Gresik,Gresik,Kebomas,-7.1788464,112.6464373,2.918
PKT-001319,H12,Gudang JNE Gresik,Gresik,Driyorejo,-7.3097317,112.644323,15.247
PKT-001320,H12,Gudang JNE Gresik,Gresik,Benjeng,-7.2596525,112.4847841,17.686
PKT-001321,H12,Gudang JNE Gresik,Gresik,Kedamean,-7.339461,112.5207714,21.36
PKT-001322,H12,Gudang JNE Gresik,Gresik,Menganti,-7.2775466,112.5961311,11.744
PKT-001323,H12,Gudang JNE Gresik,Gresik,Gresik,-7.1515572,112.6481778,4.008
PKT-001324,H12,Gudang JNE Gresik,Gresik,Duduksampeyan,-7.1789194,112.567601,5.835
PKT-001325,H12,Gudang JNE Gresik,Gresik,Bungah,-7.0670585,112.5959677,12.266
PKT-001326,H12,Gudang JNE Gresik,Gresik,Manyar,-7.13881,112.6230171,4.001
PKT-001327,H12,Gudang JNE Gresik,Gresik,Wringinanom,-7.3739942,112.5295726,24.317
PKT-001328,H12,Gudang JNE Gresik,Gresik,Balongpanggang,-7.260408,112.4501907,21.049
PKT-001329,H12,Gudang JNE Gresik,Gresik,Gresik,-7.1519125,112.6428212,3.547
PKT-001330,H12,Gudang JNE Gresik,Gresik,Gresik,-7.1480902,112.6474344,4.207
PKT-001331,H12,Gudang JNE Gresik,Gresik,Manyar,-7.1493992,112.6286879,2.96
PKT-001332,H12,Gudang JNE Gresik,Gresik,Cerme,-7.2393412,112.5777206,8.589
PKT-001333,H12,Gudang JNE Gresik,Gresik,Kedamean,-7.3102589,112.5220561,18.567
PKT-001334,H12,Gudang JNE Gresik,Gresik,Menganti,-7.3079299,112.5867076,15.272
PKT-001335,H12,Gudang JNE Gresik,Gresik,Wringinanom,-7.3717137,112.5368866,23.762
PKT-001336,H12,Gudang JNE Gresik,Gresik,Dukun,-6.98845,112.5028108,24.434
PKT-001337,H12,Gudang JNE Gresik,Gresik,Cerme,-7.2138017,112.5936499,5.251
PKT-001338,H12,Gudang JNE Gresik,Gresik,Balongpanggang,-7.2741452,112.4372331,23.026
PKT-001339,H12,Gudang JNE Gresik,Gresik,Dukun,-6.978239,112.489126,26.206
PKT-001340,H12,Gudang JNE Gresik,Gresik,Cerme,-7.2222751,112.5893354,6.299
PKT-001341,H12,Gudang JNE Gresik,Gresik,Sidayu,-7.0077056,112.541913,20.485
PKT-001342,H12,Gudang JNE Gresik,Gresik,Driyorejo,-7.317401,112.6403858,16.022
PKT-001343,H12,Gudang JNE Gresik,Gresik,Benjeng,-7.2587478,112.503154,15.951
PKT-001344,H12,Gudang JNE Gresik,Gresik,Kebomas,-7.2062746,112.6404741,4.156
PKT-001345,H12,Gudang JNE Gresik,Gresik,Gresik,-7.1550846,112.6455974,3.54
PKT-001346,H12,Gudang JNE Gresik,Gresik,Ujungpangkah,-6.9258742,112.5449323,28.891
PKT-001347,H12,Gudang JNE Gresik,Gresik,Balongpanggang,-7.2730334,112.4468099,22.044
PKT-001348,H12,Gudang JNE Gresik,Gresik,Balongpanggang,-7.2787661,112.430347,23.939
PKT-001349,H12,Gudang JNE Gresik,Gresik,Benjeng,-7.2634644,112.4967444,16.831
PKT-001350,H12,Gudang JNE Gresik,Gresik,Cerme,-7.2327512,112.5854328,7.516
PKT-001351,H12,Gudang JNE Gresik,Gresik,Bungah,-7.0581282,112.6025528,13.109
PKT-001352,H12,Gudang JNE Gresik,Gresik,Panceng,-6.9255034,112.468355,32.388
PKT-001353,H12,Gudang JNE Gresik,Gresik,Wringinanom,-7.391227,112.536939,25.774
PKT-001354,H12,Gudang JNE Gresik,Gresik,Panceng,-6.9052875,112.4358525,36.219
PKT-001355,H12,Gudang JNE Gresik,Gresik,Kedamean,-7.3178868,112.5182325,19.502
PKT-001356,H12,Gudang JNE Gresik,Gresik,Menganti,-7.2923312,112.5875015,13.573
PKT-001357,H12,Gudang JNE Gresik,Gresik,Driyorejo,-7.3349587,112.6384313,17.932
PKT-001358,H12,Gudang JNE Gresik,Gresik,Panceng,-6.9395047,112.4511686,32.13
PKT-001359,H12,Gudang JNE Gresik,Gresik,Kedamean,-7.3194315,112.538619,18.446
PKT-001360,H12,Gudang JNE Gresik,Gresik,Menganti,-7.2879635,112.6128131,12.622
PKT-001361,H12,Gudang JNE Gresik,Gresik,Driyorejo,-7.3314087,112.6446534,17.632
PKT-001362,H12,Gudang JNE Gresik,Gresik,Kebomas,-7.1894242,112.652965,3.956
PKT-001363,H12,Gudang JNE Gresik,Gresik,Benjeng,-7.245914,112.4791334,17.473
PKT-001364,H12,Gudang JNE Gresik,Gresik,Ujungpangkah,-6.920151,112.5504623,29.335
PKT-001365,H12,Gudang JNE Gresik,Gresik,Bungah,-7.0528944,112.583982,14.124
PKT-001366,H12,Gudang JNE Gresik,Gresik,Wringinanom,-7.3853061,112.5267183,25.594
PKT-001367,H12,Gudang JNE Gresik,Gresik,Gresik,-7.1520744,112.6616096,5.203
PKT-001368,H12,Gudang JNE Gresik,Gresik,Dukun,-6.9916703,112.5101288,23.707
PKT-001369,H12,Gudang JNE Gresik,Gresik,Kedamean,-7.3265584,112.5135125,20.591
PKT-001370,H12,Gudang JNE Gresik,Gresik,Menganti,-7.2835381,112.5601809,13.802
PKT-001371,H12,Gudang JNE Gresik,Gresik,Duduksampeyan,-7.1575649,112.5605076,6.868
PKT-001372,H12,Gudang JNE Gresik,Gresik,Gresik,-7.1691871,112.6356174,1.795
PKT-001373,H12,Gudang JNE Gresik,Gresik,Kebomas,-7.1885894,112.6406343,2.722
PKT-001374,H12,Gudang JNE Gresik,Gresik,Manyar,-7.1246501,112.6053423,5.805
PKT-001375,H12,Gudang JNE Gresik,Gresik,Menganti,-7.2919254,112.5745299,13.98
PKT-001376,H12,Gudang JNE Gresik,Gresik,Cerme,-7.2211425,112.5824394,6.644
PKT-001377,H12,Gudang JNE Gresik,Gresik,Kebomas,-7.1879034,112.6409552,2.709
PKT-001378,H12,Gudang JNE Gresik,Gresik,Dukun,-6.9884028,112.5228526,23.34
PKT-001379,H12,Gudang JNE Gresik,Gresik,Bungah,-7.0563546,112.5515959,15.187
PKT-001380,H12,Gudang JNE Gresik,Gresik,Balongpanggang,-7.2626094,112.4287304,23.287
PKT-001381,H12,Gudang JNE Gresik,Gresik,Dukun,-6.9740379,112.490127,26.537
PKT-001382,H12,Gudang JNE Gresik,Gresik,Wringinanom,-7.3995811,112.5245376,27.147
PKT-001383,H12,Gudang JNE Gresik,Gresik,Panceng,-6.9085267,112.477712,33.52
PKT-001384,H12,Gudang JNE Gresik,Gresik,Kedamean,-7.3150093,112.5302112,18.5
PKT-001385,H12,Gudang JNE Gresik,Gresik,Bungah,-7.0638851,112.5845726,12.937
PKT-001386,H12,Gudang JNE Gresik,Gresik,Gresik,-7.1529849,112.6345712,2.881
PKT-001387,H12,Gudang JNE Gresik,Gresik,Duduksampeyan,-7.166074,112.5537721,7.404
PKT-001388,H12,Gudang JNE Gresik,Gresik,Duduksampeyan,-7.154073,112.5861301,4.414
PKT-001389,H12,Gudang JNE Gresik,Gresik,Driyorejo,-7.336989,112.6241226,18.051
PKT-001390,H12,Gudang JNE Gresik,Gresik,Menganti,-7.2748297,112.592976,11.536
PKT-001391,H12,Gudang JNE Gresik,Gresik,Gresik,-7.1548623,112.6563375,4.544
PKT-001392,H12,Gudang JNE Gresik,Gresik,Benjeng,-7.2690088,112.4886986,17.911
PKT-001393,H12,Gudang JNE Gresik,Gresik,Menganti,-7.3139989,112.60499,15.582
PKT-001394,H12,Gudang JNE Gresik,Gresik,Benjeng,-7.2456766,112.5053227,14.941
PKT-001395,H12,Gudang JNE Gresik,Gresik,Cerme,-7.2324113,112.5543861,9.701
PKT-001396,H12,Gudang JNE Gresik,Gresik,Kebomas,-7.1873089,112.6380451,2.407
PKT-001397,H12,Gudang JNE Gresik,Gresik,Duduksampeyan,-7.1745266,112.5682714,5.742
PKT-001398,H13,Gateway J&T Cangkir,Gresik,Kebomas,-7.210173,112.6639677,17.511
PKT-001399,H13,Gateway J&T Cangkir,Gresik,Panceng,-6.9260803,112.4766494,51.728
PKT-001400,H13,Gateway J&T Cangkir,Gresik,Wringinanom,-7.3893299,112.5063156,14.241
PKT-001401,H13,Gateway J&T Cangkir,Gresik,Balongpanggang,-7.274923,112.4429557,23.216
PKT-001402,H13,Gateway J&T Cangkir,Gresik,Duduksampeyan,-7.1646001,112.5742774,23.168
PKT-001403,H13,Gateway J&T Cangkir,Gresik,Kebomas,-7.1901594,112.6533211,19.53
PKT-001404,H13,Gateway J&T Cangkir,Gresik,Menganti,-7.311321,112.5749934,8.725
PKT-001405,H13,Gateway J&T Cangkir,Gresik,Gresik,-7.1742564,112.6573745,21.339
PKT-001406,H13,Gateway J&T Cangkir,Gresik,Cerme,-7.2416168,112.5696339,15.363
PKT-001407,H13,Gateway J&T Cangkir,Gresik,Dukun,-7.0006042,112.4892294,43.477
PKT-001408,H13,Gateway J&T Cangkir,Gresik,Sidayu,-6.987463,112.5646069,42.614
PKT-001409,H13,Gateway J&T Cangkir,Gresik,Duduksampeyan,-7.1570613,112.5708082,24.08
PKT-001410,H13,Gateway J&T Cangkir,Gresik,Driyorejo,-7.3272994,112.6407365,4.238
PKT-001411,H13,Gateway J&T Cangkir,Gresik,Duduksampeyan,-7.1782436,112.5589863,22.277
PKT-001412,H13,Gateway J&T Cangkir,Gresik,Balongpanggang,-7.2548624,112.4298969,25.514
PKT-001413,H13,Gateway J&T Cangkir,Gresik,Kedamean,-7.3164779,112.5171836,13.853
PKT-001414,H13,Gateway J&T Cangkir,Gresik,Wringinanom,-7.3909951,112.5247042,12.3
PKT-001415,H13,Gateway J&T Cangkir,Gresik,Sidayu,-7.0077004,112.551722,40.691
PKT-001416,H13,Gateway J&T Cangkir,Gresik,Duduksampeyan,-7.1763794,112.5503991,22.832
PKT-001417,H13,Gateway J&T Cangkir,Gresik,Duduksampeyan,-7.168098,112.5495986,23.713
PKT-001418,H13,Gateway J&T Cangkir,Gresik,Ujungpangkah,-6.9209802,112.5515467,50.145
PKT-001419,H13,Gateway J&T Cangkir,Gresik,Panceng,-6.9161119,112.4614811,53.345
PKT-001420,H13,Gateway J&T Cangkir,Gresik,Dukun,-7.0117757,112.4947352,42.099
PKT-001421,H13,Gateway J&T Cangkir,Gresik,Sidayu,-6.9835197,112.5498873,43.36
PKT-001422,H13,Gateway J&T Cangkir,Gresik,Duduksampeyan,-7.1823563,112.5626944,21.703
PKT-001423,H13,Gateway J&T Cangkir,Gresik,Benjeng,-7.2517115,112.4910276,20.074
PKT-001424,H13,Gateway J&T Cangkir,Gresik,Cerme,-7.2140109,112.5776246,17.829
PKT-001425,H13,Gateway J&T Cangkir,Gresik,Balongpanggang,-7.2523838,112.4307692,25.563
PKT-001426,H13,Gateway J&T Cangkir,Gresik,Sidayu,-7.0020645,112.5625532,41.059
PKT-001427,H13,Gateway J&T Cangkir,Gresik,Benjeng,-7.2660887,112.489305,19.271
PKT-001428,H13,Gateway J&T Cangkir,Gresik,Wringinanom,-7.3929862,112.5188531,12.98
PKT-001429,H13,Gateway J&T Cangkir,Gresik,Cerme,-7.2363471,112.572148,15.767
PKT-001430,H13,Gateway J&T Cangkir,Gresik,Gresik,-7.1611047,112.6493516,22.703
PKT-001431,H13,Gateway J&T Cangkir,Gresik,Sidayu,-6.9909669,112.5653465,42.216
PKT-001432,H13,Gateway J&T Cangkir,Gresik,Balongpanggang,-7.2736911,112.4402556,23.544
PKT-001433,H13,Gateway J&T Cangkir,Gresik,Balongpanggang,-7.2741338,112.4486742,22.687
PKT-001434,H13,Gateway J&T Cangkir,Gresik,Manyar,-7.1387218,112.6174787,25.179
PKT-001435,H13,Gateway J&T Cangkir,Gresik,Sidayu,-6.9961003,112.556783,41.834
PKT-001436,H13,Gateway J&T Cangkir,Gresik,Sidayu,-7.005708,112.5577178,40.767
PKT-001437,H13,Gateway J&T Cangkir,Gresik,Panceng,-6.9115116,112.4456227,54.463
PKT-001438,H13,Gateway J&T Cangkir,Gresik,Wringinanom,-7.3893183,112.5436214,10.235
PKT-001439,H13,Gateway J&T Cangkir,Gresik,Wringinanom,-7.3960469,112.5401125,10.826
PKT-001440,H13,Gateway J&T Cangkir,Gresik,Menganti,-7.2922354,112.5762409,10.2
PKT-001441,H13,Gateway J&T Cangkir,Gresik,Driyorejo,-7.325266,112.6239518,4.491
PKT-001442,H13,Gateway J&T Cangkir,Gresik,Gresik,-7.1823875,112.6579967,20.451
PKT-001443,H13,Gateway J&T Cangkir,Gresik,Duduksampeyan,-7.1550894,112.5685027,24.364
PKT-001444,H13,Gateway J&T Cangkir,Gresik,Manyar,-7.1289726,112.599033,26.472
PKT-001445,H13,Gateway J&T Cangkir,Gresik,Benjeng,-7.2459823,112.5268651,17.641
PKT-001446,H13,Gateway J&T Cangkir,Gresik,Balongpanggang,-7.2612121,112.4223788,25.924
PKT-001447,H13,Gateway J&T Cangkir,Gresik,Wringinanom,-7.384621,112.5243817,12.186
PKT-001448,H13,Gateway J&T Cangkir,Gresik,Bungah,-7.0537872,112.5874676,34.929
PKT-001449,H13,Gateway J&T Cangkir,Gresik,Benjeng,-7.2664012,112.4742476,20.64
PKT-001450,H13,Gateway J&T Cangkir,Gresik,Panceng,-6.9226092,112.4483947,53.206
PKT-001451,H13,Gateway J&T Cangkir,Gresik,Benjeng,-7.2416361,112.4938034,20.564
PKT-001452,H13,Gateway J&T Cangkir,Gresik,Wringinanom,-7.4030994,112.5329942,11.832
PKT-001453,H13,Gateway J&T Cangkir,Gresik,Kedamean,-7.3172401,112.5392424,11.609
PKT-001454,H13,Gateway J&T Cangkir,Gresik,Gresik,-7.1783836,112.6403181,20.726
PKT-001455,H13,Gateway J&T Cangkir,Gresik,Menganti,-7.2940037,112.5882495,9.278
PKT-001456,H13,Gateway J&T Cangkir,Gresik,Duduksampeyan,-7.1583208,112.5651476,24.133
PKT-001457,H13,Gateway J&T Cangkir,Gresik,Panceng,-6.9189776,112.4671688,52.826
PKT-001458,H13,Gateway J&T Cangkir,Gresik,Dukun,-7.0053947,112.4962625,42.701
PKT-001459,H13,Gateway J&T Cangkir,Gresik,Bungah,-7.0399354,112.5689511,36.791
PKT-001460,H13,Gateway J&T Cangkir,Gresik,Menganti,-7.3064014,112.6056797,7.144
PKT-001461,H13,Gateway J&T Cangkir,Gresik,Gresik,-7.17129,112.647191,21.556
PKT-001462,H13,Gateway J&T Cangkir,Gresik,Panceng,-6.9200098,112.4536138,53.256
PKT-001463,H13,Gateway J&T Cangkir,Gresik,Sidayu,-7.0058741,112.5635261,40.623
PKT-001464,H13,Gateway J&T Cangkir,Gresik,Kedamean,-7.3273454,112.5248205,12.634
PKT-001465,H13,Gateway J&T Cangkir,Gresik,Kebomas,-7.1766892,112.6308316,20.9
PKT-001466,H13,Gateway J&T Cangkir,Gresik,Kebomas,-7.2024281,112.6172152,18.121
PKT-001467,H13,Gateway J&T Cangkir,Gresik,Wringinanom,-7.3933423,112.510371,13.898
PKT-001468,H13,Gateway J&T Cangkir,Gresik,Ujungpangkah,-6.9277405,112.5313019,49.861
PKT-001469,H13,Gateway J&T Cangkir,Gresik,Balongpanggang,-7.2775028,112.4440577,22.984
PKT-001470,H13,Gateway J&T Cangkir,Gresik,Panceng,-6.9156419,112.4501411,53.85
PKT-001471,H13,Gateway J&T Cangkir,Gresik,Manyar,-7.1433663,112.6201944,24.645
PKT-001472,H13,Gateway J&T Cangkir,Gresik,Balongpanggang,-7.2713015,112.4342616,24.255
PKT-001473,H13,Gateway J&T Cangkir,Gresik,Kedamean,-7.3095967,112.529582,12.947
PKT-001474,H13,Gateway J&T Cangkir,Gresik,Manyar,-7.1099723,112.626976,28.325
PKT-001475,H13,Gateway J&T Cangkir,Gresik,Wringinanom,-7.3990221,112.5376504,11.192
PKT-001476,H13,Gateway J&T Cangkir,Gresik,Kebomas,-7.1840142,112.6637482,20.368
PKT-001477,H13,Gateway J&T Cangkir,Gresik,Dukun,-6.9941906,112.4984509,43.786
PKT-001478,H13,Gateway J&T Cangkir,Gresik,Gresik,-7.1596873,112.6462435,22.836
PKT-001479,H13,Gateway J&T Cangkir,Gresik,Dukun,-6.9750385,112.4791297,46.53
PKT-001480,H13,Gateway J&T Cangkir,Gresik,Menganti,-7.2909244,112.5926129,9.33
PKT-001481,H13,Gateway J&T Cangkir,Gresik,Bungah,-7.0606287,112.5606654,34.734
PKT-001482,H13,Gateway J&T Cangkir,Gresik,Balongpanggang,-7.2672095,112.4283873,25.036
PKT-001483,H13,Gateway J&T Cangkir,Gresik,Benjeng,-7.2555669,112.491842,19.738
PKT-001484,H13,Gateway J&T Cangkir,Gresik,Manyar,-7.1152184,112.6001498,27.97
PKT-001485,H13,Gateway J&T Cangkir,Gresik,Wringinanom,-7.3876581,112.548302,9.688
PKT-001486,H13,Gateway J&T Cangkir,Gresik,Kebomas,-7.20759,112.6577029,17.674
PKT-001487,H14,JNE Warehouse Mojokerto,Mojokerto,Gondang,-7.6244658,112.4718222,18.175
PKT-001488,H14,JNE Warehouse Mojokerto,Mojokerto,Dawar Blandong,-7.3202359,112.4274433,16.054
PKT-001489,H14,JNE Warehouse Mojokerto,Mojokerto,Pungging,-7.5285478,112.5746299,15.012
PKT-001490,H14,JNE Warehouse Mojokerto,Mojokerto,Kemlagi,-7.4140378,112.3802815,9.919
PKT-001491,H14,JNE Warehouse Mojokerto,Mojokerto,Jatirejo,-7.6079687,112.406607,17.157
PKT-001492,H14,JNE Warehouse Mojokerto,Mojokerto,Trawas,-7.6715749,112.6146013,29.135
PKT-001493,H14,JNE Warehouse Mojokerto,Mojokerto,Bangsal,-7.4945311,112.4928098,5.431
PKT-001494,H14,JNE Warehouse Mojokerto,Mojokerto,Bangsal,-7.5139286,112.4872255,6.73
PKT-001495,H14,JNE Warehouse Mojokerto,Mojokerto,Puri,-7.5422563,112.4766615,9.23
PKT-001496,H14,JNE Warehouse Mojokerto,Mojokerto,Sooko,-7.493526,112.4151332,5.752
PKT-001497,H14,JNE Warehouse Mojokerto,Mojokerto,Trowulan,-7.5523923,112.3800726,13.123
PKT-001498,H14,JNE Warehouse Mojokerto,Mojokerto,Ngoro,-7.5347698,112.6164986,19.438
PKT-001499,H14,JNE Warehouse Mojokerto,Mojokerto,Trawas,-7.6680673,112.5792399,26.645
PKT-001500,H14,JNE Warehouse Mojokerto,Mojokerto,Dawar Blandong,-7.3412727,112.4299969,13.706
PKT-001501,H14,JNE Warehouse Mojokerto,Mojokerto,Ngoro,-7.546513,112.6004773,18.479
PKT-001502,H14,JNE Warehouse Mojokerto,Mojokerto,Jetis,-7.397658,112.4201471,8.165
PKT-001503,H14,JNE Warehouse Mojokerto,Mojokerto,Jetis,-7.3837144,112.4456754,8.755
PKT-001504,H14,JNE Warehouse Mojokerto,Mojokerto,Kemlagi,-7.4066636,112.3736383,10.981
PKT-001505,H14,JNE Warehouse Mojokerto,Mojokerto,Jetis,-7.4048143,112.4414368,6.539
PKT-001506,H14,JNE Warehouse Mojokerto,Mojokerto,Gondang,-7.6267458,112.4845649,18.61
PKT-001507,H14,JNE Warehouse Mojokerto,Mojokerto,Gondang,-7.6104089,112.4826259,16.784
PKT-001508,H14,JNE Warehouse Mojokerto,Mojokerto,Trawas,-7.6742633,112.6034554,28.662
PKT-001509,H14,JNE Warehouse Mojokerto,Mojokerto,Puri,-7.5567734,112.4769124,10.808
PKT-001510,H14,JNE Warehouse Mojokerto,Mojokerto,Bangsal,-7.5047773,112.4943914,6.366
PKT-001511,H14,JNE Warehouse Mojokerto,Mojokerto,Puri,-7.5269872,112.4429397,7.403
PKT-001512,H14,JNE Warehouse Mojokerto,Mojokerto,Kutorejo,-7.5793942,112.5277786,15.272
PKT-001513,H14,JNE Warehouse Mojokerto,Mojokerto,Dawar Blandong,-7.321519,112.4434713,15.656
PKT-001514,H14,JNE Warehouse Mojokerto,Mojokerto,Puri,-7.5535804,112.4778818,10.485
PKT-001515,H14,JNE Warehouse Mojokerto,Mojokerto,Gedeg,-7.4326174,112.39197,7.797
PKT-001516,H14,JNE Warehouse Mojokerto,Mojokerto,Mojoanyar,-7.5239305,112.4679859,7.034
PKT-001517,H14,JNE Warehouse Mojokerto,Mojokerto,Pungging,-7.5399045,112.5521304,13.68
PKT-001518,H14,JNE Warehouse Mojokerto,Mojokerto,Sooko,-7.5004317,112.4146958,6.289
PKT-001519,H14,JNE Warehouse Mojokerto,Mojokerto,Pacet,-7.6580923,112.5455611,23.947
PKT-001520,H14,JNE Warehouse Mojokerto,Mojokerto,Dlanggu,-7.5702882,112.4920858,12.698
PKT-001521,H14,JNE Warehouse Mojokerto,Mojokerto,Bangsal,-7.5073167,112.4770533,5.56
PKT-001522,H14,JNE Warehouse Mojokerto,Mojokerto,Gedeg,-7.4360868,112.3720338,9.719
PKT-001523,H14,JNE Warehouse Mojokerto,Mojokerto,Kemlagi,-7.3848682,112.3731955,12.532
PKT-001524,H14,JNE Warehouse Mojokerto,Mojokerto,Pungging,-7.519143,112.5682155,13.891
PKT-001525,H14,JNE Warehouse Mojokerto,Mojokerto,Mojosari,-7.5301377,112.5343557,11.484
PKT-001526,H14,JNE Warehouse Mojokerto,Mojokerto,Pacet,-7.6646499,112.5518959,24.901
PKT-001527,H14,JNE Warehouse Mojokerto,Mojokerto,Trawas,-7.6420623,112.6096023,26.222
PKT-001528,H14,JNE Warehouse Mojokerto,Mojokerto,Dawar Blandong,-7.3118605,112.4319404,16.881
PKT-001529,H14,JNE Warehouse Mojokerto,Mojokerto,Kemlagi,-7.3962339,112.3709238,11.903
PKT-001530,H14,JNE Warehouse Mojokerto,Mojokerto,Bangsal,-7.5016729,112.4809778,5.207
PKT-001531,H14,JNE Warehouse Mojokerto,Mojokerto,Trowulan,-7.5542451,112.3810526,13.214
PKT-001532,H14,JNE Warehouse Mojokerto,Mojokerto,Mojoanyar,-7.5010565,112.463465,4.442
PKT-001533,H14,JNE Warehouse Mojokerto,Mojokerto,Kemlagi,-7.3952045,112.3734039,11.76
PKT-001534,H14,JNE Warehouse Mojokerto,Mojokerto,Puri,-7.5405785,112.4573053,8.767
PKT-001535,H14,JNE Warehouse Mojokerto,Mojokerto,Jetis,-7.4233563,112.431921,5.044
PKT-001536,H14,JNE Warehouse Mojokerto,Mojokerto,Bangsal,-7.5040689,112.4824129,5.517
PKT-001537,H14,JNE Warehouse Mojokerto,Mojokerto,Dawar Blandong,-7.3238352,112.4394799,15.447
PKT-001538,H14,JNE Warehouse Mojokerto,Mojokerto,Sooko,-7.5066304,112.4234887,6.164
PKT-001539,H14,JNE Warehouse Mojokerto,Mojokerto,Mojoanyar,-7.4840646,112.454012,2.495
PKT-001540,H14,JNE Warehouse Mojokerto,Mojokerto,Mojosari,-7.5112696,112.5461899,11.337
PKT-001541,H14,JNE Warehouse Mojokerto,Mojokerto,Puri,-7.5530219,112.4689325,10.245
PKT-001542,H14,JNE Warehouse Mojokerto,Mojokerto,Jatirejo,-7.5811892,112.4168444,13.976
PKT-001543,H14,JNE Warehouse Mojokerto,Mojokerto,Ngoro,-7.5597778,112.629845,22.019
PKT-001544,H14,JNE Warehouse Mojokerto,Mojokerto,Jatirejo,-7.6079118,112.4041559,17.24
PKT-001545,H14,JNE Warehouse Mojokerto,Mojokerto,Jetis,-7.4062807,112.446144,6.268
PKT-001546,H14,JNE Warehouse Mojokerto,Mojokerto,Mojoanyar,-7.5124945,112.4492873,5.696
PKT-001547,H14,JNE Warehouse Mojokerto,Mojokerto,Dawar Blandong,-7.3392864,112.4338829,13.839
PKT-001548,H14,JNE Warehouse Mojokerto,Mojokerto,Dawar Blandong,-7.3390255,112.428671,13.982
PKT-001549,H14,JNE Warehouse Mojokerto,Mojokerto,Trowulan,-7.5471155,112.3654544,13.799
PKT-001550,H14,JNE Warehouse Mojokerto,Mojokerto,Pacet,-7.6751922,112.5444982,25.648
PKT-001551,H14,JNE Warehouse Mojokerto,Mojokerto,Bangsal,-7.5022226,112.5032744,6.861
PKT-001552,H14,JNE Warehouse Mojokerto,Mojokerto,Bangsal,-7.5176515,112.4963308,7.624
PKT-001553,H14,JNE Warehouse Mojokerto,Mojokerto,Pungging,-7.5191275,112.5773559,14.793
PKT-001554,H14,JNE Warehouse Mojokerto,Mojokerto,Gedeg,-7.4483352,112.3930166,7.135
PKT-001555,H14,JNE Warehouse Mojokerto,Mojokerto,Jetis,-7.3992768,112.4291989,7.562
PKT-001556,H14,JNE Warehouse Mojokerto,Mojokerto,Gondang,-7.6099073,112.4733406,16.582
PKT-001557,H14,JNE Warehouse Mojokerto,Mojokerto,Trawas,-7.6654245,112.6061259,28.03
PKT-001558,H14,JNE Warehouse Mojokerto,Mojokerto,Gedeg,-7.4426622,112.3908583,7.521
PKT-001559,H14,JNE Warehouse Mojokerto,Mojokerto,Ngoro,-7.5442844,112.6195888,20.206
PKT-001560,H14,JNE Warehouse Mojokerto,Mojokerto,Sooko,-7.4980031,112.4455137,4.204
PKT-001561,H14,JNE Warehouse Mojokerto,Mojokerto,Puri,-7.5674173,112.4700584,11.848
PKT-001562,H14,JNE Warehouse Mojokerto,Mojokerto,Dlanggu,-7.5492329,112.4926411,10.521
PKT-001563,H14,JNE Warehouse Mojokerto,Mojokerto,Ngoro,-7.5334391,112.6258511,20.321
PKT-001564,H14,JNE Warehouse Mojokerto,Mojokerto,Pacet,-7.674682,112.5384051,25.348
PKT-001565,H14,JNE Warehouse Mojokerto,Mojokerto,Bangsal,-7.4890345,112.4641537,3.156
PKT-001566,H14,JNE Warehouse Mojokerto,Mojokerto,Trawas,-7.6458985,112.5971932,25.7
PKT-001567,H14,JNE Warehouse Mojokerto,Mojokerto,Trowulan,-7.5493425,112.3601514,14.396
PKT-001568,H14,JNE Warehouse Mojokerto,Mojokerto,Gondang,-7.6063459,112.4920512,16.555
PKT-001569,H14,JNE Warehouse Mojokerto,Mojokerto,Trawas,-7.6816686,112.6031875,29.328
PKT-001570,H14,JNE Warehouse Mojokerto,Mojokerto,Mojoanyar,-7.4890141,112.4586236,3.043
PKT-001571,H14,JNE Warehouse Mojokerto,Mojokerto,Gondang,-7.6128305,112.4589398,16.803
PKT-001572,H14,JNE Warehouse Mojokerto,Mojokerto,Trawas,-7.664559,112.6169652,28.674
PKT-001573,H14,JNE Warehouse Mojokerto,Mojokerto,Kutorejo,-7.5668166,112.5386659,14.797
PKT-001574,H14,JNE Warehouse Mojokerto,Mojokerto,Kutorejo,-7.5558951,112.5342589,13.545
PKT-001575,H14,JNE Warehouse Mojokerto,Mojokerto,Sooko,-7.4932801,112.4323216,4.392
PKT-001576,H14,JNE Warehouse Mojokerto,Mojokerto,Bangsal,-7.5081808,112.4783192,5.706
